TimeStamp,ActivePower,WindSpeed,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorWinding1Temperature,GeneratorWinding2Temperature,RotorRPM,GeneratorRPM,kmeans_2_cluster,kmeans_3_cluster
2019-01-20 06:00:00,1596.7479584,4.786272309166667,37.89982315,62.341633900000005,54.5512623,56.24022909999999,55.50090318333334,9.522771891666666,1062.7999583333333,0,2
2019-01-20 07:00:00,294.384958848,3.7171790174999995,37.85342336666667,59.43043986666667,54.385894799999996,54.39402738333334,53.777410833333334,5.823114878833334,649.9900622166665,0,1
2019-01-20 08:00:00,655.9517744592858,4.0058091452380955,36.850393155892256,57.666797678282826,53.94929275218855,53.54702889814815,52.92712251902358,6.431320672459596,720.7281136252526,0,1
2019-01-20 09:00:00,1245.0828893850003,4.54055793547619,37.59960877380953,60.22591512857142,55.120928861904765,56.09529055000001,55.37444154285714,8.344835459404761,929.9346739357143,0,2
2019-01-20 10:00:00,1057.6684581833333,4.4222635264814825,37.694132266666664,60.29388731666668,56.04464846666667,57.86510463333334,57.09950533333333,8.334430412333333,929.8499535,0,2
2019-01-20 11:00:00,1281.0290162400001,4.579056498333333,39.35704271666667,63.17260293333334,56.82871333333333,59.08503601666666,58.33347891666667,8.461725037333332,944.4889165,0,2
2019-01-20 12:00:00,3833.3792235,6.5093181441666665,40.465844000000004,68.21924741666668,58.58327405,64.59992246666667,63.896510549999995,11.280574916666666,1258.0752383333336,0,2
2019-01-20 13:00:00,7633.998001,8.082067865833332,43.20312978333334,73.44958395,61.01450393333334,78.159833,77.71360001666666,14.13600930833333,1576.3120900000001,1,0
2019-01-20 14:00:00,9059.797852,8.623001064999999,45.64714865,76.44753265,63.863643249999996,95.01051310000001,94.5599929,15.016368433333332,1673.8089899999998,1,0
2019-01-20 15:00:00,6935.984313450293,7.882671587590155,39.506953735185185,62.551464735185185,60.94943684305556,90.16080813101853,89.66073897962963,13.760542354166667,1534.8095860648145,1,2
2019-01-20 16:00:00,4940.1568125,7.242441379999999,45.27342395,69.58674626666668,58.04736668333334,78.8063362,78.22355826666667,12.332509608333334,1375.3631383333334,1,2
2019-01-20 17:00:00,2363.6159753887537,5.690938132786651,35.133163627777776,52.354765425925926,55.62356636115692,67.12296310313737,66.36471426028639,9.844482495622534,1096.669480837557,0,2
